root cubes at depth 2 (rule (a) only): open=25339 short(stop)=154 total=25493
to run: 25493 cubes (0 already journaled; skipped {}; retry=['error'])
solver: cadical /Users/jiaruixu/work_space/smp-max/cadical-src/build/cadical (Version 3.0.1 c60730422e758ef1cebe7aeddf2dda31c996bf04)
base formula: 84882 vars, 2709212 clauses, 48.7 MB, sha256 28421fb68b0f494b..., built in 1.9s
journal header written: base_sha256=28421fb68b0f494b99d1918aa64cff248443161dc7a6c220e0c3e895a67df59b solver=cadical (Version 3.0.1 c60730422e758ef1cebe7aeddf2dda31c996bf04)
[1/25493    11.4s] 0,5,4,3,2,1;0,3,5,1,4,2: verified [cadical] solve=0.94s lrat=39.1MB cake=10.32s cnf_sha=e1efd2e120f6
[170/25493   526.7s] 0,4,1,2,3,5;0,4,3: verified [cadical] solve=19.54s lrat=767.4MB cake=18.66s cnf_sha=9d01ca6aeedd
[171/25493   528.5s] 0,1,4,3,2,5;0,1,2: verified [cadical] solve=14.15s lrat=520.5MB cake=12.76s cnf_sha=353dbe8b97e1
[172/25493   538.8s] 0,1,2,4,5,3;0,1,5,3: verified [cadical] solve=4.79s lrat=188.7MB cake=5.11s cnf_sha=51e037115652
[173/25493   551.2s] 0,3,1,5,2,4;0,3,2,1: verified [cadical] solve=5.37s lrat=202.3MB cake=6.61s cnf_sha=00329840fb60
[174/25493   552.2s] 0,1,5,3,2,4;0,1,4: verified [cadical] solve=12.1s lrat=447.0MB cake=12.87s cnf_sha=c7d32561ae5e
[175/25493   552.7s] 0,4,2,3,1;0,4,5,3: verified [cadical] solve=17.68s lrat=625.1MB cake=17.31s cnf_sha=b7ecfabbd9d0
[176/25493   555.3s] 0,3,1,4,2,5;0,2,3,1,5: verified [cadical] solve=1.18s lrat=66.7MB cake=2.58s cnf_sha=3b75c2bb84c6
[177/25493   555.7s] 0,1,4,3,2,5;0,2,5,4,3: verified [cadical] solve=0.94s lrat=47.0MB cake=2.29s cnf_sha=0a9244d43be6
[178/25493   557.0s] 0,3,5,2,4,1;0,5,2,4,1: verified [cadical] solve=1.19s lrat=70.0MB cake=2.8s cnf_sha=a2abd7d9cc81
[179/25493   558.4s] 0,5,3,1,4,2;0,1,4,2,5,3: verified [cadical] solve=0.58s lrat=36.3MB cake=2.05s cnf_sha=3f6d9735b857
[180/25493   560.2s] 0,1,4,3,2,5;0,3,5,1,2,4: verified [cadical] solve=0.76s lrat=43.7MB cake=2.2s cnf_sha=7654ee99a92b
[181/25493   573.1s] 0,5,3,4,2,1;1,4,5,2: verified [cadical] solve=4.65s lrat=176.6MB cake=7.73s cnf_sha=7a4318f113da
[182/25493   595.9s] 0,4,2,5,3,1;0,4,3: verified [cadical] solve=15.41s lrat=569.2MB cake=24.23s cnf_sha=ec68f5c72d7e
[183/25493   607.2s] 0,5,2,1,3,4;0,3,4,5,2,1: verified [cadical] solve=0.67s lrat=40.9MB cake=10.26s cnf_sha=7656683426e3
[184/25493   621.2s] 0,2,3,5,4,1;0,5,1,2,3: verified [cadical] solve=1.46s lrat=67.2MB cake=12.19s cnf_sha=c4a5fc10ec8c
[185/25493   646.8s] 0,2,5,3,4,1;1,5,3,2: verified [cadical] solve=7.14s lrat=240.7MB cake=17.89s cnf_sha=5df2037553dd
[186/25493   656.5s] 0,5,3,2,4,1;0,2,1,3,4: verified [cadical] solve=1.31s lrat=66.0MB cake=7.79s cnf_sha=dc2895855ff2
[187/25493   666.9s] 0,2,3,5,4,1;0,3,1,2,5: verified [cadical] solve=1.51s lrat=74.0MB cake=8.48s cnf_sha=3ee33c33bae5
[188/25493   674.2s] 0,4,2,1,3;0,4,3: verified [cadical] solve=48.92s lrat=1839.5MB cake=112.62s cnf_sha=dcb96693e3fb
[189/25493   681.9s] 0,2,3,4,1;1,5,4: verified [cadical] solve=38.05s lrat=1147.2MB cake=84.52s cnf_sha=bf4ec322db91
[190/25493   689.6s] 0,2,4,5,3,1;0,5,1,4,3: verified [cadical] solve=2.11s lrat=97.1MB cake=5.28s cnf_sha=9cd1869c6cf7
[191/25493   703.4s] 0,1,5,2,4,3;0,5,2,1,4: verified [cadical] solve=1.8s lrat=89.4MB cake=11.58s cnf_sha=aef6b700a5fb
[192/25493   712.0s] 0,4,2,5,1,3;0,5,4,2,1,3: verified [cadical] solve=0.8s lrat=46.5MB cake=7.4s cnf_sha=e23ff669924b
[193/25493   720.7s] 0,4,5,1,2,3;0,4,5,2,3: verified [cadical] solve=1.1s lrat=56.6MB cake=7.27s cnf_sha=268a0a561840
[194/25493   728.9s] 0,1,3,2,4;0,5,4,3: verified [cadical] solve=17.62s lrat=565.1MB cake=36.36s cnf_sha=b293262b557a
[195/25493   729.1s] 0,4,5,3,1,2;0,3,2,4,1,5: verified [cadical] solve=0.72s lrat=42.6MB cake=7.2s cnf_sha=0d569889731f
[196/25493   729.9s] 0,3,4,1,2;3,4,5: verified [cadical] solve=73.59s lrat=2668.8MB cake=167.07s cnf_sha=e0fdeebdb828
[197/25493   734.2s] 0,2,1;0,5,4,3: verified [cadical] solve=167.31s lrat=4744.4MB cake=212.51s cnf_sha=de9147106296
[198/25493   736.0s] 0,5,4,3,2,1;0,5,4,2: verified [cadical] solve=2.51s lrat=107.6MB cake=4.04s cnf_sha=02b15a8e921f
[199/25493   738.5s] 0,5,4,1,2,3;1,2,4,3,5: verified [cadical] solve=1.22s lrat=68.5MB cake=2.68s cnf_sha=5c1ef157201b
[200/25493   743.8s] 0,4,5,1,3,2;0,3: verified [cadical] solve=107.04s lrat=3958.0MB cake=201.11s cnf_sha=d942cb58c1c9
[201/25493   744.6s] 0,2,3,1;0,2,4,5: verified [cadical] solve=67.03s lrat=2096.1MB cake=102.78s cnf_sha=59cd61b5677a
[202/25493   747.7s] 0,2,3,1,4,5;1,2: verified [cadical] solve=98.57s lrat=3328.5MB cake=181.45s cnf_sha=f85e4b870cd7
[203/25493   751.8s] 0,3,2,1,5,4;0,5,3,1,4: verified [cadical] solve=1.02s lrat=67.7MB cake=2.78s cnf_sha=5b2d6bc1056b
[204/25493   754.4s] 0,4,1,2,3,5;0,1: verified [cadical] solve=90.66s lrat=3250.1MB cake=177.31s cnf_sha=67762194ca64
[205/25493   755.0s] 0,2,3,1,4;1,2,5,3: verified [cadical] solve=13.19s lrat=461.5MB cake=11.55s cnf_sha=f8c40d4f9fe9
[206/25493   755.7s] 0,5,2,1,4,3;0,1,5,4: verified [cadical] solve=5.54s lrat=194.9MB cake=5.08s cnf_sha=bf38a55066d4
[207/25493   758.3s] 0,5,3,1,4,2;0,5,3,2,1: verified [cadical] solve=1.04s lrat=52.3MB cake=2.4s cnf_sha=721b246ee0db
[208/25493   761.6s] 0,3,5,1,2,4;0,5,2,3,4,1: verified [cadical] solve=0.68s lrat=40.9MB cake=2.21s cnf_sha=ed5b8a63c8e5
[209/25493   768.2s] 0,5,1,4,3,2;0,4,2: verified [cadical] solve=17.95s lrat=573.7MB cake=13.61s cnf_sha=cdcb156cbe6f
[210/25493   768.6s] 0,5,2,4,1,3;1,3,4,5: verified [cadical] solve=2.77s lrat=129.4MB cake=3.73s cnf_sha=2cfa81395e47
[211/25493   770.8s] 0,2,1,4,5,3;2,4,5: verified [cadical] solve=17.09s lrat=608.5MB cake=14.68s cnf_sha=6a25920345ef
[212/25493   775.9s] 0,2,3,4,1,5;0,2,1,3,4: verified [cadical] solve=1.16s lrat=62.6MB cake=3.52s cnf_sha=00e7d0cfec4d
[213/25493   776.5s] 0,2,1,5,4,3;0,2,5: verified [cadical] solve=17.13s lrat=610.2MB cake=15.09s cnf_sha=842b4fcf3da3
[214/25493   776.9s] 0,2,4,3,1,5;1,4,5,3: verified [cadical] solve=3.19s lrat=151.6MB cake=5.15s cnf_sha=ded7b17a9101
[215/25493   777.6s] 0,5,4,2,3,1;0,2,3,1: verified [cadical] solve=3.67s lrat=137.0MB cake=4.87s cnf_sha=c4de9c62970b
[216/25493   780.2s] 0,5,3,4,1,2;1,5,3: verified [cadical] solve=15.14s lrat=508.5MB cake=12.8s cnf_sha=54e5abb61ab4
[217/25493   783.3s] 0,2,1,4,3;2,5,4,3: verified [cadical] solve=13.38s lrat=524.8MB cake=13.79s cnf_sha=185c5c19850b
[218/25493   783.3s] 0,3,1,2,4,5;0,2,5,3,4,1: verified [cadical] solve=0.65s lrat=41.1MB cake=2.11s cnf_sha=1fb9401f1fcf
[219/25493   786.4s] 0,3,1,4,2;0,3,5: verified [cadical] solve=98.3s lrat=3427.0MB cake=178.33s cnf_sha=472fb73ea7ee
[220/25493   787.8s] 0,1,5,2,3,4;0,3,1,2,4: verified [cadical] solve=1.47s lrat=68.3MB cake=2.65s cnf_sha=e40f09e36c4f
[221/25493   802.8s] 0,1,3,4,2;0,3,5,2: verified [cadical] solve=13.44s lrat=509.6MB cake=11.75s cnf_sha=77e4e3f43fc0
[222/25493   806.2s] 0,3,4,2,1;0,5,1,4: verified [cadical] solve=16.31s lrat=608.9MB cake=13.46s cnf_sha=a7d87b3e4fcd
[223/25493   808.9s] 0,2,4,3,1;0,5,1,4: verified [cadical] solve=18.02s lrat=596.8MB cake=13.85s cnf_sha=70ab2e113a76
[224/25493   809.7s] 0,4,3,5,2,1;0,3,2: verified [cadical] solve=13.64s lrat=509.7MB cake=12.29s cnf_sha=59e72b58c455
[225/25493   809.9s] 0,3,4,1,5,2;0,5,4,1,3,2: verified [cadical] solve=0.89s lrat=56.2MB cake=2.34s cnf_sha=5e721d957a77
[226/25493   813.2s] 0,4,2,5,3,1;0,4,2,1,5,3: verified [cadical] solve=0.73s lrat=46.8MB cake=2.21s cnf_sha=f7ea757db87e
[227/25493   816.5s] 0,2,4,1,3,5;0,2,3,5: verified [cadical] solve=2.87s lrat=125.6MB cake=3.54s cnf_sha=dc3d95d6fdbb
[228/25493   820.1s] 0,1,2,4,3;0,1,2,4,5: verified [cadical] solve=2.83s lrat=140.3MB cake=3.75s cnf_sha=c902edd39552
[229/25493   830.0s] 0,2,3,5,1,4;0,1,4: verified [cadical] solve=14.0s lrat=538.7MB cake=12.69s cnf_sha=079c23165471
[230/25493   835.7s] 0,3,4,2,5,1;0,5,1,4,2: verified [cadical] solve=1.48s lrat=102.2MB cake=3.94s cnf_sha=bd58bd3b1e0f
[231/25493   856.8s] 0,2,5,1,3,4;1,2,4: verified [cadical] solve=19.44s lrat=781.0MB cake=27.9s cnf_sha=87019728d9f4
[232/25493   864.1s] 0,2,3,4,1;0,2,1,3,5,4: verified [cadical] solve=1.18s lrat=67.9MB cake=5.77s cnf_sha=f4c9c7739b96
[233/25493   865.2s] 0,3,1,5,2,4;0,5,4: verified [cadical] solve=18.88s lrat=719.9MB cake=29.14s cnf_sha=eea270f2b4ae
[234/25493   869.0s] 0,2,4,5,1,3;0,2,5,3,4,1: verified [cadical] solve=0.77s lrat=46.0MB cake=3.67s cnf_sha=515505219fdc
[235/25493   869.4s] 0,1,5,4,2,3;1,4,2: verified [cadical] solve=18.58s lrat=688.8MB cake=30.16s cnf_sha=260576d6a682
[236/25493   869.6s] 0,2,1,3;0,2,3,4,1: verified [cadical] solve=13.13s lrat=437.4MB cake=20.19s cnf_sha=ea6798855e20
[237/25493   875.3s] 0,4,1,2,3;0,1,2,5,4,3: verified [cadical] solve=1.22s lrat=63.1MB cake=4.68s cnf_sha=1c98cebe60c9
[238/25493   879.8s] 0,4,2,5,1,3;1,4,3,5: verified [cadical] solve=4.51s lrat=176.6MB cake=9.68s cnf_sha=9ab847ac618e
[239/25493   881.0s] 0,1,3,2,5,4;0,1,3,2,5,4: verified [cadical] solve=1.0s lrat=42.3MB cake=4.29s cnf_sha=8ab5e5ff7239
[240/25493   881.8s] 0,1,4,2,3;0,1,5,4,3: verified [cadical] solve=3.85s lrat=120.5MB cake=7.87s cnf_sha=ea94c902e46e
[241/25493   887.8s] 0,4,3,1,2,5;1,4,2,3,5: verified [cadical] solve=1.0s lrat=58.7MB cake=4.53s cnf_sha=407b0d94f78f
[242/25493   893.4s] 0,5,2,1,3,4;0,3,5,2: verified [cadical] solve=4.51s lrat=160.8MB cake=8.81s cnf_sha=be6fdab80af1
[243/25493   896.1s] 0,2,3,4,1;0,2,4: verified [cadical] solve=43.13s lrat=1516.2MB cake=64.3s cnf_sha=807ecee8f47a
[244/25493   901.2s] 0,1,3,5,2,4;0,1,5,4: verified [cadical] solve=2.59s lrat=111.2MB cake=4.78s cnf_sha=615fd8e86edb
[245/25493   902.0s] 0,4,3,2,1;0,3,2,5,4,1: verified [cadical] solve=1.09s lrat=61.8MB cake=4.5s cnf_sha=87d7a694db22
[246/25493   904.3s] 0,4,3,5,1,2;0,3,1: verified [cadical] solve=16.06s lrat=549.6MB cake=18.04s cnf_sha=a9c359d21718
[247/25493   904.9s] 0,5,1,4,3,2;0,4,5,2,1: verified [cadical] solve=0.85s lrat=49.3MB cake=2.57s cnf_sha=9d82d074c3ab
[248/25493   905.9s] 0,3,1,4,2;0,1,5: verified [cadical] solve=60.12s lrat=2224.2MB cake=89.4s cnf_sha=55cb006f3a9c
[249/25493   908.8s] 0,2,4,3,1;1,2,4,3,5: verified [cadical] solve=2.76s lrat=122.4MB cake=3.52s cnf_sha=713e3ef8d15c
[250/25493   908.8s] 0,5,3,2,1,4;0,1,5,3,4: verified [cadical] solve=1.02s lrat=54.1MB cake=2.47s cnf_sha=6640fae06143
[251/25493   910.6s] 0,3,1,2;0,5,3,1,2,4: verified [cadical] solve=2.4s lrat=117.0MB cake=3.53s cnf_sha=e0365ffcf8d2
[252/25493   914.7s] 0,5,3,4,2,1;0,5,2,3,4: verified [cadical] solve=1.13s lrat=66.8MB cake=4.46s cnf_sha=5898142b779c
[253/25493   918.5s] 0,2,1,4,3,5;1,4,3,2: verified [cadical] solve=2.68s lrat=120.0MB cake=6.79s cnf_sha=01cc85fb3214
[254/25493   918.5s] 0,5,4,3,2,1;0,3,1,5,4: verified [cadical] solve=1.19s lrat=65.1MB cake=6.37s cnf_sha=376124196fe1
[255/25493   921.0s] 0,2,5,1,3,4;1,3,2,5,4: verified [cadical] solve=1.95s lrat=71.8MB cake=3.92s cnf_sha=1218ca4afbe3
[256/25493   922.8s] 0,4,5,2,3,1;0,3,5,1: verified [cadical] solve=6.68s lrat=247.9MB cake=9.9s cnf_sha=fa30ea3d4c35
[257/25493   923.4s] 0,5,2,4,1,3;0,1,5,2,4: verified [cadical] solve=1.14s lrat=60.1MB cake=3.33s cnf_sha=dff076896608
[258/25493   927.5s] 0,1,4,3,5,2;1,4,3,2: verified [cadical] solve=4.27s lrat=165.0MB cake=4.41s cnf_sha=023fd7d870f4
[259/25493   932.8s] 0,4,1,3,2;0,3,5,4,2,1: verified [cadical] solve=1.15s lrat=64.7MB cake=3.86s cnf_sha=d23d392e4101
[260/25493   934.3s] 0,4,2,1,3;0,2,3,4,5: verified [cadical] solve=4.42s lrat=195.5MB cake=6.03s cnf_sha=f8e4f4af70b0
[261/25493   936.1s] 0,2,3,4,5,1;0,3,5,2,4,1: verified [cadical] solve=0.63s lrat=42.5MB cake=2.27s cnf_sha=f0a0b7a12ac7
[262/25493   939.4s] 0,2,1,5,4,3;2,3,5: verified [cadical] solve=28.13s lrat=946.4MB cake=29.45s cnf_sha=a7d7b15ad9c5
[263/25493   945.9s] 0,3,1,2,5,4;0,1,2,5: verified [cadical] solve=3.04s lrat=143.6MB cake=6.38s cnf_sha=6d27aa8a831d
[264/25493   947.3s] 0,2,3,4,1;0,4,2,3,5: verified [cadical] solve=4.94s lrat=211.7MB cake=7.77s cnf_sha=29390834da14
[265/25493   949.6s] 0,3,2,1,4,5;0,2,5,1,3,4: verified [cadical] solve=0.82s lrat=49.2MB cake=2.48s cnf_sha=68ee521fc4d9
[266/25493   953.3s] 0,4,3,2,1,5;1,4,3: verified [cadical] solve=16.01s lrat=546.2MB cake=15.74s cnf_sha=30cc08a16bc4
[267/25493   953.9s] 0,3,5,4,1,2;0,3,1,2: verified [cadical] solve=2.45s lrat=118.1MB cake=3.7s cnf_sha=63c642101c05
[268/25493   957.1s] 0,1,2,3;0,2,3: verified [cadical] solve=97.36s lrat=3548.3MB cake=129.14s cnf_sha=5780356f5ee6
[269/25493   959.0s] 0,4,2,5,1,3;1,2,5,3,4: verified [cadical] solve=1.18s lrat=60.0MB cake=3.59s cnf_sha=a1a4d39c3b79
[270/25493   959.6s] 0,3,1,4,2,5;0,4,2,5,1: verified [cadical] solve=1.79s lrat=101.0MB cake=4.17s cnf_sha=7cea6d2821cd
[271/25493   960.0s] 0,4,5,1,3,2;1,3,4,5: verified [cadical] solve=4.05s lrat=170.9MB cake=5.94s cnf_sha=ad45acf4f8c0
[272/25493   968.4s] 0,5,2,4,3,1;0,4: verified [cadical] solve=84.4s lrat=2850.7MB cake=95.72s cnf_sha=056bd78357e8
[273/25493   968.8s] 0,3,5,4,1,2;1,5,2,4: verified [cadical] solve=3.54s lrat=130.0MB cake=4.86s cnf_sha=a66f7ff9400f
[274/25493   969.0s] 0,3,5,2,4,1;1,3,5,4: verified [cadical] solve=5.01s lrat=196.1MB cake=6.45s cnf_sha=fbcb379ac6a9
[275/25493   970.9s] 0,2,3,4,5,1;0,2,3,1: verified [cadical] solve=4.89s lrat=198.2MB cake=6.01s cnf_sha=9f93eba3a8c1
[276/25493   973.9s] 0,3,5,4,2,1;0,4,2,5,1: verified [cadical] solve=1.67s lrat=95.4MB cake=3.05s cnf_sha=c72b8c8ec217
[277/25493   974.3s] 0,1,2,5,3,4;0,1,5,4,2,3: verified [cadical] solve=0.75s lrat=43.5MB cake=2.3s cnf_sha=8988a146cf9e
[278/25493   977.6s] 0,1,3,5,2,4;0,1,5,2,4: verified [cadical] solve=0.99s lrat=49.0MB cake=2.37s cnf_sha=f09045d71c14
[279/25493   978.4s] 0,1,4,5,2,3;1,2,4,3,5: verified [cadical] solve=1.1s lrat=61.1MB cake=2.67s cnf_sha=0cf7743bfc35
[280/25493   986.8s] 0,2,1,4,3;1,4,5,3: verified [cadical] solve=14.02s lrat=505.9MB cake=13.19s cnf_sha=ec96f0d31deb
[281/25493   987.2s] 0,2,4,3,1,5;0,2,1,4: verified [cadical] solve=3.8s lrat=152.9MB cake=5.53s cnf_sha=b18bd74c64bd
[282/25493   988.5s] 0,2,1,3;0,5,2,4,1: verified [cadical] solve=9.56s lrat=345.4MB cake=9.43s cnf_sha=916b26c9b84b
[283/25493   994.9s] 0,4,5,2,1,3;0,2,3,4,5,1: verified [cadical] solve=1.28s lrat=44.7MB cake=4.85s cnf_sha=6cf315348a77
[284/25493   995.5s] 0,4,1,3,5,2;0,3,4,2,1: verified [cadical] solve=0.76s lrat=46.4MB cake=7.11s cnf_sha=dad0db700d1a
[285/25493   997.0s] 0,4,3,2,1;2,4,3: verified [cadical] solve=36.44s lrat=1263.8MB cake=36.86s cnf_sha=e538e31ad539
[286/25493   998.6s] 0,4,5,2,3,1;2,3,4: verified [cadical] solve=12.92s lrat=503.5MB cake=16.84s cnf_sha=01d130016d97
[287/25493  1000.3s] 0,1,4,5,2,3;0,4,2,3,5: verified [cadical] solve=1.44s lrat=67.0MB cake=2.86s cnf_sha=1a30869e8ffa
[288/25493  1000.9s] 0,1,5,4,3,2;0,4,1,3,2: verified [cadical] solve=1.02s lrat=52.2MB cake=2.51s cnf_sha=595a29a75076
[289/25493  1004.2s] 0,4,5,2,3,1;0,5,1,2,3: verified [cadical] solve=1.03s lrat=55.5MB cake=2.46s cnf_sha=5aeb84938b5c
[290/25493  1005.8s] 0,2,3,1;0,2,1,5,4,3: verified [cadical] solve=2.92s lrat=134.2MB cake=3.8s cnf_sha=3ff7ead76675
[291/25493  1008.7s] 0,3,2,5,4,1;1,3,4,2,5: verified [cadical] solve=1.34s lrat=75.0MB cake=2.86s cnf_sha=c27a5e81ffde
[292/25493  1011.7s] 0,4,3,2,1;2,4,5,3: verified [cadical] solve=8.9s lrat=304.6MB cake=7.45s cnf_sha=032cc2c445ed
[293/25493  1011.9s] 0,2,5,3,1,4;0,1,2,5,3,4: verified [cadical] solve=0.63s lrat=39.6MB cake=2.29s cnf_sha=094d6e0b9c63
[294/25493  1015.8s] 0,4,2,3,5,1;stop: verified [cadical] solve=0.41s lrat=16.1MB cake=3.1s cnf_sha=d1c28a43e54b
[295/25493  1016.4s] 0,4,3,1,5,2;0,1,5,4,2: verified [cadical] solve=1.08s lrat=56.8MB cake=3.31s cnf_sha=24e334783138
[296/25493  1018.7s] 0,4,1,3,2;4,5: verified [cadical] solve=172.08s lrat=5111.1MB cake=176.75s cnf_sha=920f601dccdc
[297/25493  1020.1s] 0,2,4,5,1,3;0,1,4,3,5: verified [cadical] solve=1.09s lrat=64.9MB cake=2.94s cnf_sha=30f5592ff7b6
[298/25493  1020.3s] 0,5,1,4,3,2;0,5,4,3,1,2: verified [cadical] solve=0.74s lrat=44.6MB cake=2.76s cnf_sha=565edddf650d
[299/25493  1023.6s] 0,1,2;0,3,1,2,5,4: verified [cadical] solve=10.93s lrat=421.8MB cake=11.26s cnf_sha=afae05474444
[300/25493  1023.8s] 0,4,1,3,2;0,5,4,3,2,1: verified [cadical] solve=1.0s lrat=52.5MB cake=2.41s cnf_sha=2bb2f112207a
[301/25493  1029.1s] 0,4,2,1,3;0,4,1,5,2: verified [cadical] solve=3.92s lrat=174.9MB cake=4.45s cnf_sha=8499762900da
[302/25493  1031.2s] 0,4,3,1,2;1,5,4: verified [cadical] solve=48.03s lrat=1530.8MB cake=42.84s cnf_sha=b028b808e9ac
[303/25493  1034.8s] 0,1,5,2,4,3;1,5,2,3: verified [cadical] solve=4.71s lrat=183.6MB cake=6.15s cnf_sha=0d537ae17260
[304/25493  1036.1s] 0,1,2,5,4,3;0,4,2,5,1,3: verified [cadical] solve=0.75s lrat=41.6MB cake=3.79s cnf_sha=abe936f726ca
[305/25493  1036.3s] 0,1,5,3,4,2;2,3,4: verified [cadical] solve=15.32s lrat=546.2MB cake=14.67s cnf_sha=04b0fde9b30f
[306/25493  1037.7s] 0,1,5,2,3,4;1,5,2,4: verified [cadical] solve=3.18s lrat=139.3MB cake=5.01s cnf_sha=fb0b50fa2c71
[307/25493  1038.1s] 0,3,2,5,1,4;0,1,3,4,2,5: verified [cadical] solve=0.64s lrat=41.0MB cake=2.2s cnf_sha=a3a9bd9399e7
[308/25493  1039.5s] 0,2,1,3;0,5,2,3,4: verified [cadical] solve=10.4s lrat=355.3MB cake=10.03s cnf_sha=9f96a5d5307e
[309/25493  1041.4s] 0,2,1,3,5,4;0,2,3,5,1: verified [cadical] solve=1.8s lrat=95.9MB cake=3.16s cnf_sha=6ea2058cd837
[310/25493  1041.4s] 0,4,3,1,5,2;0,1,5,2,4,3: verified [cadical] solve=0.89s lrat=48.7MB cake=2.44s cnf_sha=f7b7aad6f285
[311/25493  1041.8s] 0,3,4,1,5,2;0,4,1,3,2: verified [cadical] solve=1.78s lrat=105.5MB cake=3.32s cnf_sha=2e9d327b23b9
[312/25493  1048.6s] 0,5,4,1,2,3;0,1,5,2: verified [cadical] solve=4.93s lrat=194.4MB cake=5.04s cnf_sha=c64e26cc4a15
[313/25493  1049.4s] 0,2,3,1,4;0,1,5,4,3: verified [cadical] solve=3.57s lrat=145.1MB cake=4.11s cnf_sha=6f881e8df103
[314/25493  1055.3s] 0,4,5,1,3,2;1,2,4,5: verified [cadical] solve=2.51s lrat=125.9MB cake=3.87s cnf_sha=2864bdaa8e8a
[315/25493  1058.7s] 0,5,3,4,2,1;0,5,4,2: verified [cadical] solve=3.9s lrat=155.6MB cake=4.96s cnf_sha=07b1766b7513
[316/25493  1060.2s] 0,3,1,2,4,5;0,4,1: verified [cadical] solve=19.85s lrat=681.0MB cake=15.78s cnf_sha=9367f018fa53
[317/25493  1066.0s] 0,4,2,3,1;1,4,5,2: verified [cadical] solve=13.4s lrat=519.1MB cake=12.58s cnf_sha=3091cd7602dd
[318/25493  1069.3s] 0,2,3,1;0,2,1,5,3,4: verified [cadical] solve=4.66s lrat=198.3MB cake=5.67s cnf_sha=a28368d05fa6
[319/25493  1071.2s] 0,4,2,1,3;0,4,5,3,2,1: verified [cadical] solve=1.45s lrat=75.4MB cake=3.36s cnf_sha=13655cbe0fcb
[320/25493  1074.6s] 0,3,2,4,1;0,3,4: verified [cadical] solve=48.15s lrat=1742.7MB cake=46.94s cnf_sha=2358a67ac214
[321/25493  1074.8s] 0,3,2,1;0,5,3,4,2: verified [cadical] solve=9.56s lrat=377.6MB cake=9.35s cnf_sha=5ec702419ca4
[322/25493  1077.1s] 0,1,5,4,2,3;0,5: verified [cadical] solve=98.64s lrat=3163.6MB cake=88.89s cnf_sha=1f171f4ff246
[323/25649  1078.1s] 0,1;1,2,3: split timeout after 300.03s -> 156 children (enqueued 156)
[324/25649  1080.4s] 0,2,3,4,5,1;0,3,1,4: verified [cadical] solve=5.31s lrat=207.2MB cake=5.25s cnf_sha=55a471dfe666
[325/25649  1081.3s] 0,5,3,4,2,1;0,3,4,1: verified [cadical] solve=4.78s lrat=177.8MB cake=4.82s cnf_sha=17d97aae5a8f
[326/25649  1081.5s] 0,1,5,4,3,2;1,4,3,5,2: verified [cadical] solve=1.3s lrat=70.7MB cake=2.73s cnf_sha=706b96a0eaa6
[327/25649  1082.9s] 0,4,2,3,1;0,3,5,2: verified [cadical] solve=20.53s lrat=814.4MB cake=20.01s cnf_sha=e2634a00d303
[328/25649  1087.1s] 0,2,4,1,3,5;0,1,3,4: verified [cadical] solve=4.08s lrat=165.5MB cake=4.45s cnf_sha=83438305d12a
[329/25649  1087.1s] 0,1,5,2,3,4;2,3,5,4: verified [cadical] solve=2.76s lrat=124.7MB cake=3.62s cnf_sha=91a5de895f29
[330/25649  1089.0s] 0,3,1,5,4,2;0,4,2: verified [cadical] solve=14.96s lrat=567.4MB cake=13.24s cnf_sha=de4a70bcea7b
[331/25649  1090.7s] 0,1,4,5,3,2;0,1,2,4,5,3: verified [cadical] solve=0.76s lrat=44.2MB cake=2.37s cnf_sha=eb1fc673ad8e
[332/25649  1091.3s] 0,4,2,3,1,5;0,3,1,5: verified [cadical] solve=4.46s lrat=213.2MB cake=5.12s cnf_sha=b83321243436
[333/25649  1091.3s] 0,2,5,4,3,1;0,2,3,1,5: verified [cadical] solve=1.07s lrat=60.6MB cake=2.78s cnf_sha=491afa12bf2a
[334/25649  1092.3s] 0,5,4,1,2,3;0,4,2,5,3,1: verified [cadical] solve=0.7s lrat=42.9MB cake=2.33s cnf_sha=e1a1102741f4
[335/25649  1095.4s] 0,5,1,2,3,4;0,1,4,2,3: verified [cadical] solve=1.49s lrat=74.5MB cake=2.84s cnf_sha=779624c91cd6
[336/25649  1095.9s] 0,1,5,2,3,4;0,1,3,5,2,4: verified [cadical] solve=0.78s lrat=42.3MB cake=2.3s cnf_sha=f7d115800c36
[337/25649  1097.7s] 0,3,1,5,4,2;0,1,4,2: verified [cadical] solve=2.63s lrat=118.7MB cake=3.54s cnf_sha=cd06b6a82014
[338/25649  1098.6s] 0,1,4,5,2,3;0,1,4: verified [cadical] solve=12.69s lrat=449.3MB cake=10.59s cnf_sha=268a10c0870b
[339/25649  1099.2s] 0,3,4,5,1,2;0,3,1: verified [cadical] solve=13.12s lrat=469.6MB cake=10.95s cnf_sha=a60d78f62d90
[340/25649  1099.2s] 0,4,3,5,1,2;0,3,2,4,5,1: verified [cadical] solve=0.67s lrat=41.2MB cake=2.25s cnf_sha=9a95f58cc4e0
[341/25649  1099.6s] 0,1,2,5,3,4;0,2,4,1,3: verified [cadical] solve=1.2s lrat=64.6MB cake=2.69s cnf_sha=ff42f4ee8287
[342/25649  1102.1s] 0,3,5,1,2,4;0,3,1,2,4,5: verified [cadical] solve=0.8s lrat=47.6MB cake=2.34s cnf_sha=f398450339e4
